key,city,state,Lat,Lng
1742,Longview,TX,32.5007037,-94.7404891
1743,Lozano,TX,26.1892413,-97.5410972
1744,Lubbock,TX,33.5778631,-101.8551665
1745,Marfa,TX,30.3094622,-104.020623
1746,McAllen,TX,26.2034071,-98.2300124
1747,McKinney,TX,33.1983388,-96.6389342
1748,Medina,TX,24.5246542,39.5691841
1749,Midland,TX,43.6155825,-84.2472116
1750,Missouri City,TX,29.6185669,-95.5377215
1751,Nacogdoches,TX,31.6035129,-94.6554874
1752,New Braunfels,TX,29.7030024,-98.1244531
1753,North Richland Hills,TX,32.8342952,-97.2289029
1754,Odessa,TX,46.482526,30.7233095
1755,Paradise,TX,39.7596061,-121.6219177
1756,Pharr,TX,26.1947962,-98.1836216
1757,Plano,TX,33.0198431,-96.6988856
1758,Richardson,TX,32.9483335,-96.7298519
1759,Rockport,TX,40.7647167,-73.978492
1760,Rockwall,TX,32.9312336,-96.4597089
1761,Round Rock,TX,30.5082551,-97.678896
1762,San Angelo,TX,31.4637723,-100.4370375
1763,San Antonia,TX,29.4241219,-98.4936282
1764,San Antonio,TX,29.4241219,-98.4936282
1765,San Benito,TX,36.5760883,-120.9876321
1766,Stafford,TX,38.4220687,-77.4083086
1767,Sugar Land,TX,29.5984434,-95.6225521
1768,Sweetwater,TX,41.1237364,-85.2123652
1769,Texarkana,TX,33.425125,-94.0476882
1770,Texas City,TX,29.383845,-94.9027002
1771,The Woodlands,TX,30.1658207,-95.4612625
1772,Tyler,TX,32.3512601,-95.3010624
1773,Victoria,TX,28.8052674,-97.0035982
1774,Waco,TX,31.549333,-97.1466695
1775,Weatherford,TX,32.7592955,-97.7972544
1776,Whitehouse,TX,36.223775,-93.110802
1777,Whitesboro,TX,33.6562183,-96.906948
1778,Wichita Falls,TX,33.9137085,-98.4933873
1779,Centerville,UT,39.6283928,-84.1593818
1780,Cottonwood Heights,UT,40.6183158,-111.8162931
1781,Draper,UT,40.5246711,-111.8638226
1782,Kanab,UT,37.0474855,-112.5263145
1783,Logan,UT,41.7369803,-111.8338359
1784,Monticello,UT,38.0086043,-78.4531994
1785,Murray,UT,40.6668916,-111.8879909
1786,Ogden,UT,41.223,-111.9738304
1787,Orem,UT,40.2968979,-111.6946475
1788,Park City,UT,40.6460622,-111.4979729
1789,Provo,UT,40.2338438,-111.6585337
1790,Salt Lake City,UT,40.7607793,-111.8910474
1791,Sandy,UT,40.5649781,-111.8389726
1792,South Jordan,UT,40.5621704,-111.929658
1793,South Ogden,UT,41.1761798,-111.9600418
1794,West Jordan,UT,40.6096698,-111.9391031
1795,Abingdon,VA,51.67078,-1.2879529
1796,Alexandria,VA,31.2000924,29.9187387
1797,Alexandria ,VA,31.2000924,29.9187387
1798,Annandale,VA,-33.8814,151.1707
1799,Arlington,VA,38.8816208,-77.0909809
1800,Bedford,VA,52.1386394,-0.4667782
1801,Big Island,VA,19.5429151,-155.6658568
1802,Blacksburg,VA,37.2295733,-80.4139393
1803,Bridgewater,VA,38.38671,-78.969
1804,Bristol,VA,51.454513,-2.58791
1805,Bristow,VA,38.729776,-77.534742
1806,Chantilly,VA,49.1938467,2.4852034
1807,Charlottesville,VA,38.0293059,-78.4766781
1808,Chesapeake,VA,36.7682088,-76.2874927
1809,Colonial Heights,VA,37.244039,-77.4102607
1810,Concord,VA,37.343633,-78.97489
1811,Culpeper,VA,38.4729632,-77.9962512
1812,Danville,VA,37.8215929,-121.9999606
1813,Dulles,VA,38.9531162,-77.4565388
1814,Dumfries,VA,55.070859,-3.60512
1815,Dunn Loring,VA,38.8934448,-77.2216481
1816,Fairfax,VA,38.854516,-77.305786
1817,Falls Church,VA,38.882334,-77.1710914
1818,Forest,VA,37.376719,-79.279411
1819,Fort Monroe,VA,37.0040553,-76.3073197
1820,Fort Myer,VA,38.883541,-77.0810889
1821,Fredericksburg,VA,30.2752011,-98.8719843
1822,Fredricksburg,VA,30.2752011,-98.8719843
1823,Front Royal,VA,38.9181671,-78.1944446
1824,Glen Allen,VA,37.665978,-77.5063739
1825,Goochland,VA,37.6841421,-77.885374
1826,Hampton,VA,37.0298687,-76.3452218
1827,Harrisonburg,VA,38.4495688,-78.8689155
1828,Lansdowne,VA,29.8377457,78.6871069
1829,Leesburg,VA,39.1156615,-77.5636015
1830,Lexington,VA,38.0405837,-84.5037164
1831,Lynchburg,VA,37.4137536,-79.1422464
1832,Manassas,VA,38.7509488,-77.4752667
1833,Mclean,VA,38.9338676,-77.1772604
1834,Mechanicsville,VA,37.6087561,-77.3733139
1835,Merriffield,VA,38.8742785,-77.2269262
1836,Merrifield,VA,38.8742785,-77.2269262
1837,Middleburg,VA,38.9687211,-77.7355496
1838,Midlothian,VA,55.8745653,-3.105353
1839,Millwood,VA,39.071228,-78.037628
1840,Montpelier Station,VA,51.4682579,-2.5889885
1841,Moseley,VA,37.416394,-77.705881
1842,Mount Vernon,VA,38.707982,-77.0861753
1843,Newport News,VA,37.0870821,-76.4730122
1844,Norfolk,VA,36.8507689,-76.2858726
1845,North Chesterfield,VA,37.458993,-77.468513
1846,Potomac Falls,VA,39.0366372,-77.4002206
1847,Purcellville,VA,39.1367717,-77.7147153
1848,Quantico,VA,38.522686,-77.290821
1849,Reston,VA,38.9586307,-77.3570028
1850,Richmond,VA,37.5407246,-77.4360481
1851,Richmond ,VA,37.5407246,-77.4360481
1852,Roanake,VA,37.2719126,-79.9411912
1853,Roanoke,VA,37.280038,-79.970248
1854,Salem,VA,42.51954,-70.8967155
1855,Springfield,VA,38.779268,-77.186676
1856,Stafford,VA,52.806693,-2.12066
1857,Sterling,VA,39.008476,-77.428863
1858,Stratford,VA,51.5471806,-0.0081304
1859,Suffolk,VA,52.1872472,0.9707801
1860,The Plains,VA,38.8620578,-77.7738827
1861,Triangle,VA,38.549104,-77.321566
1862,Verona,VA,45.4383842,10.9916215
1863,Vienna,VA,48.2081743,16.3738189
1864,Virginia Beach,VA,36.8529263,-75.977985
1865,Virginia Beach ,VA,36.8529263,-75.977985
1866,Warrenton,VA,38.7134516,-77.7952712
1867,Waynesboro,VA,38.0684692,-78.8894682
1868,Williamsburg,VA,40.7081156,-73.9570696
1869,Winchester,VA,39.177694,-78.176911
1870,Woodlawn,VA,36.741853,-80.819425
1871,Yorktown,VA,37.2387556,-76.5096731
1872,St. Thomas,VI,18.3380965,-64.8940946
1873,Barre,VT,36.1071525,-95.9751336
1874,Brattleboro,VT,42.8509152,-72.5578678
1875,Burlington,VT,36.0624198,-95.8889022
1876,Colchester,VT,51.895927,0.891874
1877,Manchester,VT,53.4807593,-2.2426305
1878,Middlebury,VT,44.0153371,-73.16734
1879,Montpelier,VT,38.2188244,-78.1684568
1880,Norwich,VT,41.5242649,-72.0759105
1881,Quechee,VT,43.646227,-72.4186105
1882,Richmond,VT,37.5407246,-77.4360481
1883,Shelburne,VT,44.3806065,-73.227626
1884,Shelburne ,VT,44.3806065,-73.227626
1885,South Burlington,VT,44.4669941,-73.1709604
1886,St. Johnsbury,VT,44.4192627,-72.0151184
1887,Waterbury,VT,41.5581525,-73.0514965
1888,Waterbury Center,VT,44.376896,-72.7189485
1889,Westminster,VT,39.8366528,-105.0372046
1890,Weston,VT,26.1003654,-80.3997748
1891,White River Junction,VT,43.6489596,-72.3192579
1892,Aberdeen,WA,57.149717,-2.094278
1893,Arlington,WA,32.735687,-97.1080656
1894,Bainbridge Island,WA,47.6248791,-122.5210007
1895,Bellevue,WA,47.6101497,-122.2015159
1896,Bellingham,WA,48.7519112,-122.4786854
1897,Blaine,WA,45.1607987,-93.2349489
1898,Bonney Lake,WA,47.1770457,-122.1865055
1899,Bremerton,WA,47.5650067,-122.6269768
1900,Burlington,WA,36.0624198,-95.8889022
1901,Coupeville,WA,48.2198208,-122.6862804
1902,Edmonds,WA,47.8106521,-122.3773551
1903,Everett,WA,47.9789848,-122.2020795
1904,Federal Way,WA,47.3223221,-122.3126222
1905,Issaquah,WA,47.5301011,-122.0326191
1906,Kennewick,WA,46.2086683,-119.119948
1907,Kirkland,WA,36.0435705,-96.0040887
1908,Lakewood,WA,39.7047095,-105.0813734
1909,Lynnwood,WA,47.8209301,-122.3151314
1910,Monroe,WA,47.8553772,-121.970958
1911,North Bend,WA,47.4956579,-121.7867775
1912,Olympia,WA,47.0378741,-122.9006951
1913,Pasco,WA,46.2305049,-119.0922316
1914,Port Angeles,WA,48.118146,-123.4307413
1915,Port Townsend,WA,48.1170387,-122.7604471
1916,Prescott,WA,34.5400242,-112.4685025
1917,Redmond,WA,47.6739881,-122.121512
1918,Renton,WA,47.4796927,-122.2079218
1919,Richland,WA,46.28042,-119.2751996
1920,Seattle,WA,47.6062095,-122.3320708
1921,Seattle ,WA,47.6062095,-122.3320708
1922,Sedro-Woolley,WA,48.50389,-122.2361101
1923,Silverdale,WA,47.6445386,-122.6948697
1924,Spokane,WA,47.6587802,-117.4260465
1925,Spokane Valley,WA,47.6732281,-117.2393748
1926,Stanwood,WA,48.2410895,-122.3706837
1927,Sultan,WA,40.8132627,-96.7021827
1928,Tacoma,WA,47.2528768,-122.4442906
1929,Tenino,WA,46.8567662,-122.8529093
1930,Vancouver,WA,49.2827291,-123.1207375
1931,Vashon Island,WA,47.4473204,-122.4598502
1932,Walla Walla,WA,46.0645809,-118.3430208
1933,Appleton,WI,44.2619309,-88.4153847
1934,Baraboo,WI,43.4710944,-89.7442906
1935,Brookfield,WI,39.0203139,-95.7641518
1936,Eau Claire,WI,44.811349,-91.4984941
1937,Green Bay,WI,44.5133188,-88.0132958
1938,Greendale,WI,42.9405711,-87.9959191
1939,Hudson,WI,42.3788592,-73.7983898
1940,Janesville,WI,42.6827885,-89.0187222
1941,La Crosse,WI,43.8137751,-91.2519017
1942,Madison,WI,43.0730517,-89.4012302
1943,Manitosh Waters,WI,46.1375457,-89.8854042
1944,McNaughton,WI,41.6772067,-85.9944689
1945,Menasha,WI,44.2022084,-88.4464973
1946,Menomonee Falls,WI,43.1788967,-88.1173132
1947,Middleton,WI,43.0972174,-89.5042876
1948,Milwaukee,WI,43.0389025,-87.9064736
1949,Minocqua,WI,45.8710837,-89.7092705
1950,Neenah,WI,44.1858193,-88.462609
1951,New London,WI,41.3556539,-72.0995209
1952,Newburg,WI,41.5034271,-74.0104178
1953,Onalaska,WI,43.8844092,-91.2351393
1954,Oshkosh,WI,36.0600146,-95.8809807
1955,Racine,WI,42.7261309,-87.7828523
1956,Sheboygan,WI,43.7508284,-87.71453
1957,Spring Valley,WI,41.1131514,-74.0437521
1958,Stevens Point,WI,44.5235792,-89.574563
1959,Sturgeon Bay,WI,44.8341639,-87.3770419
1960,Suring,WI,44.9991553,-88.3720464
1961,Waldo,WI,38.9938949,-94.5919007
1962,Watertown,WI,42.3709299,-71.1828321
1963,Waukesha,WI,43.0116784,-88.2314813
1964,Wausau,WI,44.9591352,-89.6301221
1965,Wauwatosa,WI,43.0494572,-88.0075875
1966,West Bend,WI,43.4252776,-88.1834277
1967,Charles Town,WV,39.2889903,-77.8597175
1968,Charleston,WV,32.7764749,-79.9310512
1969,Clarksburg,WV,39.2806451,-80.3445341
1970,Harpers Ferry,WV,39.3253786,-77.7388818
1971,Huntingon,WV,38.4192417,-82.4424294
1972,Huntington,WV,36.311256,-94.188484
1973,Lewisburg,WV,40.9645293,-76.8844101
1974,Martinsburg,WV,39.4562099,-77.9638869
1975,Morgantown,WV,39.629526,-79.9558968
1976,Casper,WY,40.7107883,-74.0116965
1977,Cheyenne,WY,41.1399814,-104.8202462
1978,Cody,WY,44.5263422,-109.0565308
1979,Jackson,WY,32.2987573,-90.1848103
1980,Jackson,WY,37.0328728,-95.6316455
1981,Lander,WY,42.833014,-108.7306725
1982,Rock Springs,WY,28.7470494,-81.477209
1983,Wilson,WY,43.3097775,-78.8261499
1984,Yellowstone National Park,WY,44.427963,-110.588455
